all_families_for_molecule,canonical_smiles,conflict_flags,duplicate_group_id,group_size,inchi_keys,label_regimes,merge_policy_used,output_row_count,site_sets,source_record_ids,sources,target_family
"[""CYP1A2""]",Cc1cc(/N=N/c2ccccc2C)ccc1N,"[""label_regime_mismatch"", ""tier_assignment_mismatch""]",dup_46c1d6093169189c,3,"[""PFRYFZZSECNQOL-WUKNDPDISA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[0, 9, 15], [0, 9, 15], [0, 9, 15]]","[""o-Aminoazotoluene"", ""o-Aminoazotoluene"", ""PFRYFZZSECNQOL-WUKNDPDISA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP1A2
"[""CYP1A2"", ""CYP2A6"", ""CYP2B6"", ""CYP2C8"", ""CYP2C9"", ""CYP2D6"", ""CYP2E1"", ""CYP3A4""]",Cc1cc(=O)n(-c2ccccc2)n1C,"[""label_regime_mismatch"", ""site_set_mismatch"", ""tier_assignment_mismatch""]",dup_67f761a0496532db,3,"[""VEQOALNAAJBPNY-UHFFFAOYSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[4, 9, 11], [4, 9, 11], [4, 6, 9, 11]]","[""antipyrine"", ""antipyrine"", ""VEQOALNAAJBPNY-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP1A2
"[""CYP1A2"", ""CYP2A6"", ""CYP2B6"", ""CYP2C8"", ""CYP2C9"", ""CYP2D6"", ""CYP2E1"", ""CYP3A4""]",Cc1cc(=O)n(-c2ccccc2)n1C,"[""label_regime_mismatch"", ""site_set_mismatch"", ""tier_assignment_mismatch""]",dup_4191d899ce3c13f5,3,"[""VEQOALNAAJBPNY-UHFFFAOYSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[4, 9, 11], [4, 9, 11], [4, 6, 9, 11]]","[""antipyrine"", ""antipyrine"", ""VEQOALNAAJBPNY-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2A6
"[""CYP1A2"", ""CYP2A6"", ""CYP2B6"", ""CYP2C8"", ""CYP2C9"", ""CYP2D6"", ""CYP2E1"", ""CYP3A4""]",Cc1cc(=O)n(-c2ccccc2)n1C,"[""label_regime_mismatch"", ""site_set_mismatch"", ""tier_assignment_mismatch""]",dup_ad5dc5efbe85091f,3,"[""VEQOALNAAJBPNY-UHFFFAOYSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[4, 9, 11], [4, 9, 11], [4, 6, 9, 11]]","[""antipyrine"", ""antipyrine"", ""VEQOALNAAJBPNY-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2C8
"[""CYP1A2"", ""CYP2A6"", ""CYP2B6"", ""CYP2C8"", ""CYP2C9"", ""CYP2D6"", ""CYP2E1"", ""CYP3A4""]",Cc1cc(=O)n(-c2ccccc2)n1C,"[""label_regime_mismatch"", ""site_set_mismatch"", ""tier_assignment_mismatch""]",dup_a83aaae0db37b984,3,"[""VEQOALNAAJBPNY-UHFFFAOYSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[4, 9, 11], [4, 9, 11], [4, 6, 9, 11]]","[""antipyrine"", ""antipyrine"", ""VEQOALNAAJBPNY-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2C9
"[""CYP1A2"", ""CYP2A6"", ""CYP2B6"", ""CYP2C8"", ""CYP2C9"", ""CYP2D6"", ""CYP2E1"", ""CYP3A4""]",Cc1cc(=O)n(-c2ccccc2)n1C,"[""label_regime_mismatch"", ""site_set_mismatch"", ""tier_assignment_mismatch""]",dup_91e4881f93294fc6,3,"[""VEQOALNAAJBPNY-UHFFFAOYSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[4, 9], [4, 9], [4, 6, 9]]","[""antipyrine"", ""antipyrine"", ""VEQOALNAAJBPNY-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2D6
"[""CYP1A2"", ""CYP2A6"", ""CYP2B6"", ""CYP2C8"", ""CYP2C9"", ""CYP2D6"", ""CYP2E1"", ""CYP3A4""]",Cc1cc(=O)n(-c2ccccc2)n1C,"[""label_regime_mismatch"", ""site_set_mismatch"", ""tier_assignment_mismatch""]",dup_578ba2cf5d744e8e,3,"[""VEQOALNAAJBPNY-UHFFFAOYSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[4, 9, 11], [4, 9, 11], [4, 6, 9, 11]]","[""antipyrine"", ""antipyrine"", ""VEQOALNAAJBPNY-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2E1
"[""CYP1A2"", ""CYP2A6"", ""CYP2B6"", ""CYP2C8"", ""CYP2C9"", ""CYP2D6"", ""CYP2E1"", ""CYP3A4""]",Cc1cc(=O)n(-c2ccccc2)n1C,"[""label_regime_mismatch"", ""site_set_mismatch"", ""tier_assignment_mismatch""]",dup_73eafe736f9f4516,3,"[""VEQOALNAAJBPNY-UHFFFAOYSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[4, 9], [4, 9], [4, 6, 9]]","[""antipyrine"", ""antipyrine"", ""VEQOALNAAJBPNY-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP3A4
"[""CYP2C8"", ""CYP2D6"", ""CYP3A4""]",Cc1cc(NC(=O)NC(=O)c2ccccc2N(C)C)ccc1Oc1ncc(Br)cn1,"[""site_set_mismatch""]",dup_80a5c8301409fd67,3,"[""JNGQUJZDVFZPEN-UHFFFAOYSA-N""]","[""multi_exact""]",partial_agreement_union,1,"[[4, 5], [4, 5], [4, 5, 6]]","[""BPU"", ""BPU"", ""JNGQUJZDVFZPEN-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2C8
"[""CYP2C8"", ""CYP2D6"", ""CYP3A4""]",Cc1cc(NC(=O)NC(=O)c2ccccc2N(C)C)ccc1Oc1ncc(Br)cn1,"[""site_set_mismatch""]",dup_4727c3e81d6ebacd,3,"[""JNGQUJZDVFZPEN-UHFFFAOYSA-N""]","[""multi_exact""]",partial_agreement_union,1,"[[4, 5], [4, 5], [4, 5, 6]]","[""BPU"", ""BPU"", ""JNGQUJZDVFZPEN-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2D6
"[""CYP2C8"", ""CYP2D6"", ""CYP3A4""]",Cc1cc(NC(=O)NC(=O)c2ccccc2N(C)C)ccc1Oc1ncc(Br)cn1,"[""site_set_mismatch""]",dup_f605b44d89a9fd37,3,"[""JNGQUJZDVFZPEN-UHFFFAOYSA-N""]","[""multi_exact""]",partial_agreement_union,1,"[[4, 5], [4, 5], [4, 5, 6]]","[""BPU"", ""BPU"", ""JNGQUJZDVFZPEN-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP3A4
"[""CYP2C8"", ""CYP3A4""]",Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)n[nH]1,"[""site_set_mismatch""]",dup_38bf497dafd30e94,3,"[""GCIKSSRWRFVXBI-UHFFFAOYSA-N""]","[""single_exact""]",partial_agreement_union,1,"[[22], [22], [7, 22]]","[""mk_0457"", ""mk_0457"", ""GCIKSSRWRFVXBI-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2C8
"[""CYP2C8"", ""CYP3A4""]",Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)n[nH]1,"[""label_regime_mismatch"", ""tier_assignment_mismatch""]",dup_cfc31211d0788943,3,"[""GCIKSSRWRFVXBI-UHFFFAOYSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[7, 22], [7, 22], [7, 22]]","[""mk_0457"", ""mk_0457"", ""GCIKSSRWRFVXBI-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP3A4
"[""CYP1A2"", ""CYP2D6"", ""CYP3A4""]",Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1,"[""label_regime_mismatch"", ""tier_assignment_mismatch""]",dup_9048df3ad97bda9b,3,"[""KVWDHTXUZHCGIO-UHFFFAOYSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[7, 10, 18, 19], [7, 10, 18, 19], [7, 10, 18, 19]]","[""olanzapine"", ""olanzapine"", ""KVWDHTXUZHCGIO-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP1A2
"[""CYP1A2"", ""CYP2D6"", ""CYP3A4""]",Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1,"[""label_regime_mismatch"", ""tier_assignment_mismatch""]",dup_98751b58c261de1a,3,"[""KVWDHTXUZHCGIO-UHFFFAOYSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[7, 10, 18, 19], [7, 10, 18, 19], [7, 10, 18, 19]]","[""olanzapine"", ""olanzapine"", ""KVWDHTXUZHCGIO-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2D6
"[""CYP1A2"", ""CYP2D6"", ""CYP3A4""]",Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1,"[""label_regime_mismatch"", ""tier_assignment_mismatch""]",dup_0ddfac08b8c91dc8,3,"[""KVWDHTXUZHCGIO-UHFFFAOYSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[7, 18, 19], [7, 18, 19], [7, 18, 19]]","[""olanzapine"", ""olanzapine"", ""KVWDHTXUZHCGIO-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP3A4
"[""CYP1A2"", ""CYP2D6""]",Cc1cc2c(s1)Nc1ccccc1N=C2N1CCNCC1,"[""label_regime_mismatch"", ""site_set_mismatch"", ""site_set_disjoint""]",dup_8f2d069d3a126bbc,3,"[""FHPIXVHJEIZKJW-UHFFFAOYSA-N""]","[""multi_exact"", ""single_exact""]",conflict_preserved,3,"[[16, 20], [16, 20], [7]]","[""4_demethyl_olanzapine"", ""4_demethyl_olanzapine"", ""FHPIXVHJEIZKJW-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2D6
"[""CYP1A2"", ""CYP2D6"", ""CYP2E1"", ""CYP3A4""]",Cc1cc2c3ccccc3ccc2c2ccccc12,"[""label_regime_mismatch"", ""site_set_mismatch"", ""tier_assignment_mismatch""]",dup_a35006df3476947e,3,"[""ASVDRLYVNFOSCI-UHFFFAOYSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[0, 8, 13, 14], [0, 8, 13, 14], [0, 6, 8, 14]]","[""6_methylchrysene"", ""6_methylchrysene"", ""ASVDRLYVNFOSCI-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP1A2
"[""CYP1A2"", ""CYP2D6"", ""CYP2E1"", ""CYP3A4""]",Cc1cc2c3ccccc3ccc2c2ccccc12,"[""label_regime_mismatch"", ""site_set_mismatch""]",dup_124c2ddfebd43a80,3,"[""ASVDRLYVNFOSCI-UHFFFAOYSA-N""]","[""single_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[0, 13, 14], [0, 13, 14], [0, 6, 14]]","[""6_methylchrysene"", ""6_methylchrysene"", ""ASVDRLYVNFOSCI-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2D6
"[""CYP1A2"", ""CYP2D6"", ""CYP2E1"", ""CYP3A4""]",Cc1cc2c3ccccc3ccc2c2ccccc12,"[""label_regime_mismatch"", ""site_set_mismatch""]",dup_a7db07ab990a979b,3,"[""ASVDRLYVNFOSCI-UHFFFAOYSA-N""]","[""single_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[0, 13, 14], [0, 13, 14], [0, 6, 14]]","[""6_methylchrysene"", ""6_methylchrysene"", ""ASVDRLYVNFOSCI-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2E1
"[""CYP1A2"", ""CYP2D6"", ""CYP2E1"", ""CYP3A4""]",Cc1cc2c3ccccc3ccc2c2ccccc12,"[""label_regime_mismatch"", ""site_set_mismatch"", ""tier_assignment_mismatch""]",dup_d3dbd5ddd43f9701,3,"[""ASVDRLYVNFOSCI-UHFFFAOYSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[0, 2, 8, 13, 14], [0, 2, 8, 13, 14], [0, 2, 6, 8, 14]]","[""6_methylchrysene"", ""6_methylchrysene"", ""ASVDRLYVNFOSCI-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP3A4
"[""CYP1A2"", ""CYP2D6"", ""CYP2E1"", ""CYP3A4""]",Cc1cc2ccccc2c2ccc3ccccc3c12,"[""label_regime_mismatch"", ""site_set_mismatch"", ""tier_assignment_mismatch""]",dup_364198d41df554d8,3,"[""GOHBXWHNJHENRX-UHFFFAOYSA-N""]","[""single_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[4, 9, 10, 17], [4, 9, 10, 17], [4, 9, 10, 14, 17]]","[""5_methylchrysene"", ""5_methylchrysene"", ""GOHBXWHNJHENRX-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP1A2
"[""CYP1A2"", ""CYP2D6"", ""CYP2E1"", ""CYP3A4""]",Cc1cc2ccccc2c2ccc3ccccc3c12,"[""label_regime_mismatch"", ""tier_assignment_mismatch""]",dup_c78f3acfd3ef50c0,3,"[""GOHBXWHNJHENRX-UHFFFAOYSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[1, 4, 9, 10, 14, 17], [1, 4, 9, 10, 14, 17], [1, 4, 9, 10, 14, 17]]","[""5_methylchrysene"", ""5_methylchrysene"", ""GOHBXWHNJHENRX-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2D6
"[""CYP1A2"", ""CYP2D6"", ""CYP2E1"", ""CYP3A4""]",Cc1cc2ccccc2c2ccc3ccccc3c12,"[""label_regime_mismatch"", ""tier_assignment_mismatch""]",dup_ee0a63a2b4d0900b,3,"[""GOHBXWHNJHENRX-UHFFFAOYSA-N""]","[""single_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[1, 4, 9, 10, 17], [1, 4, 9, 10, 17], [1, 4, 9, 10, 17]]","[""5_methylchrysene"", ""5_methylchrysene"", ""GOHBXWHNJHENRX-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2E1
"[""CYP1A2"", ""CYP2D6"", ""CYP2E1"", ""CYP3A4""]",Cc1cc2ccccc2c2ccc3ccccc3c12,"[""label_regime_mismatch"", ""tier_assignment_mismatch""]",dup_51600475cba9c503,3,"[""GOHBXWHNJHENRX-UHFFFAOYSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[1, 4, 9, 10, 14, 17], [1, 4, 9, 10, 14, 17], [1, 4, 9, 10, 14, 17]]","[""5_methylchrysene"", ""5_methylchrysene"", ""GOHBXWHNJHENRX-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP3A4
"[""CYP1A2"", ""CYP2C19"", ""CYP2C9"", ""CYP2D6"", ""CYP3A4""]",Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,"[""label_regime_mismatch"", ""site_set_mismatch"", ""tier_assignment_mismatch""]",dup_43d69e13ffbf6bff,3,"[""ZAFYATHCZYHLPB-UHFFFAOYSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[13, 16], [13, 16], [13, 14, 16]]","[""zolpidem"", ""zolpidem"", ""ZAFYATHCZYHLPB-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP1A2
"[""CYP1A2"", ""CYP2C19"", ""CYP2C9"", ""CYP2D6"", ""CYP3A4""]",Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,"[""label_regime_mismatch"", ""site_set_mismatch""]",dup_7dc73a4166ff07a5,3,"[""ZAFYATHCZYHLPB-UHFFFAOYSA-N""]","[""multi_exact"", ""single_exact""]",partial_agreement_union,1,"[[13], [13], [13, 14, 16]]","[""zolpidem"", ""zolpidem"", ""ZAFYATHCZYHLPB-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2C19
"[""CYP1A2"", ""CYP2C19"", ""CYP2C9"", ""CYP2D6"", ""CYP3A4""]",Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,"[""label_regime_mismatch"", ""site_set_mismatch"", ""tier_assignment_mismatch""]",dup_aa5bf617f29c7dc1,3,"[""ZAFYATHCZYHLPB-UHFFFAOYSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[13, 16], [13, 16], [13, 14, 16]]","[""zolpidem"", ""zolpidem"", ""ZAFYATHCZYHLPB-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2C9
"[""CYP1A2"", ""CYP2C19"", ""CYP2C9"", ""CYP2D6"", ""CYP3A4""]",Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,"[""label_regime_mismatch"", ""site_set_mismatch"", ""tier_assignment_mismatch""]",dup_dc8f59e8f5e92e7f,3,"[""ZAFYATHCZYHLPB-UHFFFAOYSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[13, 16], [13, 16], [13, 14, 16]]","[""zolpidem"", ""zolpidem"", ""ZAFYATHCZYHLPB-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2D6
"[""CYP1A2"", ""CYP2C19"", ""CYP2C9"", ""CYP2D6"", ""CYP3A4""]",Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,"[""label_regime_mismatch"", ""site_set_mismatch"", ""tier_assignment_mismatch""]",dup_bca7547417a711b8,3,"[""ZAFYATHCZYHLPB-UHFFFAOYSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[13, 16, 19, 20], [13, 16, 19, 20], [13, 14, 16, 19, 20]]","[""zolpidem"", ""zolpidem"", ""ZAFYATHCZYHLPB-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP3A4
"[""CYP2E1""]",Cc1ccc(C)cc1,"[""site_set_mismatch""]",dup_e0180bbcbb9e4afa,3,"[""URLKBWYHVLBVBO-UHFFFAOYSA-N""]","[""multi_exact""]",partial_agreement_union,1,"[[0, 4], [0, 4], [0, 2, 3, 4, 6, 7]]","[""p-xylene"", ""p-xylene"", ""URLKBWYHVLBVBO-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2E1
"[""CYP3A4""]",Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,"[""site_set_mismatch""]",dup_62da48384fe188f8,3,"[""KTUFNOKKBVMGRW-UHFFFAOYSA-N""]","[""single_exact""]",partial_agreement_union,1,"[[14], [14], [14, 22]]","[""imatinib"", ""imatinib"", ""KTUFNOKKBVMGRW-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP3A4
"[""CYP2C19"", ""CYP2C9"", ""CYP2D6"", ""CYP3A4""]",Cc1ccc(O)c([C@H](CCN(C(C)C)C(C)C)c2ccccc2)c1,"[""site_set_mismatch""]",dup_0958c5fb8e015232,3,"[""OOGJQPCLVADCPB-HXUWFJFHSA-N""]","[""multi_exact""]",partial_agreement_union,1,"[[11, 12], [11, 12], [9, 11, 12]]","[""tolterodine"", ""tolterodine"", ""OOGJQPCLVADCPB-HXUWFJFHSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2C19
"[""CYP2C19"", ""CYP2C9"", ""CYP2D6"", ""CYP3A4""]",Cc1ccc(O)c([C@H](CCN(C(C)C)C(C)C)c2ccccc2)c1,"[""site_set_mismatch""]",dup_c6b45aa05b28d9ea,3,"[""OOGJQPCLVADCPB-HXUWFJFHSA-N""]","[""multi_exact""]",partial_agreement_union,1,"[[11, 12], [11, 12], [9, 11, 12]]","[""tolterodine"", ""tolterodine"", ""OOGJQPCLVADCPB-HXUWFJFHSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2C9
"[""CYP2C19"", ""CYP2C9"", ""CYP2D6"", ""CYP3A4""]",Cc1ccc(O)c([C@H](CCN(C(C)C)C(C)C)c2ccccc2)c1,"[""site_set_mismatch""]",dup_5115628a4af0bc86,3,"[""OOGJQPCLVADCPB-HXUWFJFHSA-N""]","[""multi_exact""]",partial_agreement_union,1,"[[11, 12], [11, 12], [9, 11, 12]]","[""tolterodine"", ""tolterodine"", ""OOGJQPCLVADCPB-HXUWFJFHSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP3A4
"[""CYP1A2"", ""CYP2C19"", ""CYP2D6"", ""CYP2E1""]",Cc1ccc(O)cc1,"[""label_regime_mismatch"", ""site_set_mismatch"", ""contains_broad_region_label""]",dup_ccc73567a1312629,3,"[""IWDCLRJOBJJRNH-UHFFFAOYSA-N""]","[""broad_region"", ""single_exact""]",conflict_preserved,3,"[[4], [4], [0, 1, 2, 3, 4, 5, 6, 7]]","[""para_cresol"", ""para_cresol"", ""IWDCLRJOBJJRNH-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP1A2
"[""CYP1A2"", ""CYP2C19"", ""CYP2D6"", ""CYP2E1""]",Cc1ccc(O)cc1,"[""label_regime_mismatch"", ""site_set_mismatch"", ""contains_broad_region_label""]",dup_a6b15c3cbbcb0ba0,3,"[""IWDCLRJOBJJRNH-UHFFFAOYSA-N""]","[""broad_region"", ""single_exact""]",conflict_preserved,3,"[[4], [4], [0, 1, 2, 3, 4, 5, 6, 7]]","[""para_cresol"", ""para_cresol"", ""IWDCLRJOBJJRNH-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2C19
"[""CYP1A2"", ""CYP2C19"", ""CYP2D6"", ""CYP2E1""]",Cc1ccc(O)cc1,"[""label_regime_mismatch"", ""site_set_mismatch"", ""contains_broad_region_label""]",dup_532afa33ddaac5b8,3,"[""IWDCLRJOBJJRNH-UHFFFAOYSA-N""]","[""broad_region"", ""single_exact""]",conflict_preserved,3,"[[4], [4], [0, 1, 2, 3, 4, 5, 6, 7]]","[""para_cresol"", ""para_cresol"", ""IWDCLRJOBJJRNH-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2D6
"[""CYP1A2"", ""CYP2C19"", ""CYP2D6"", ""CYP2E1""]",Cc1ccc(O)cc1,"[""label_regime_mismatch"", ""site_set_mismatch""]",dup_a9deb4d6c045d08b,3,"[""IWDCLRJOBJJRNH-UHFFFAOYSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[1, 3, 4], [1, 3, 4], [0, 1, 2, 3, 4, 5, 6, 7]]","[""para_cresol"", ""para_cresol"", ""IWDCLRJOBJJRNH-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2E1
"[""CYP2C19"", ""CYP2C8"", ""CYP2C9""]",Cc1ccc(S(=O)(=O)Nc2ccnn2-c2ccccc2)cc1,"[""label_regime_mismatch"", ""tier_assignment_mismatch""]",dup_0a6f24f71d471553,3,"[""VVUQNTKYPPFMID-UHFFFAOYSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[6, 19], [6, 19], [6, 19]]","[""compound_4"", ""compound_4"", ""VVUQNTKYPPFMID-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2C19
"[""CYP2C19"", ""CYP2C8"", ""CYP2C9""]",Cc1ccc(S(=O)(=O)Nc2ccnn2-c2ccccc2)cc1,"[""label_regime_mismatch"", ""tier_assignment_mismatch""]",dup_69723c81948a2126,3,"[""VVUQNTKYPPFMID-UHFFFAOYSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[6, 19], [6, 19], [6, 19]]","[""compound_4"", ""compound_4"", ""VVUQNTKYPPFMID-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2C8
"[""CYP1A2"", ""CYP2E1""]",Cc1cccc(C)c1,"[""site_set_mismatch""]",dup_85d779bd1c985fc2,3,"[""IVSZLXZYQVIEFR-UHFFFAOYSA-N""]","[""multi_exact""]",partial_agreement_union,1,"[[0, 5], [0, 5], [0, 2, 3, 4, 5, 6]]","[""m-xylene"", ""m-xylene"", ""IVSZLXZYQVIEFR-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2E1
"[""CYP1A2"", ""CYP2B6"", ""CYP2D6"", ""CYP2E1"", ""CYP3A4""]",Cc1cccc(C)c1OC[C@@H](C)N,"[""label_regime_mismatch"", ""tier_assignment_mismatch""]",dup_2cf17d4ecfae70b0,3,"[""VLPIATFUUWWMKC-SNVBAGLBSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[0, 2, 8, 12], [0, 2, 8, 12], [0, 2, 8, 12]]","[""MEXILETINE"", ""MEXILETINE"", ""VLPIATFUUWWMKC-SNVBAGLBSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP1A2
"[""CYP1A2"", ""CYP2B6"", ""CYP2D6"", ""CYP2E1"", ""CYP3A4""]",Cc1cccc(C)c1OC[C@@H](C)N,"[""label_regime_mismatch"", ""site_set_mismatch"", ""tier_assignment_mismatch""]",dup_f9dac74f07e5ab28,3,"[""VLPIATFUUWWMKC-SNVBAGLBSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[0, 2, 8, 12], [0, 2, 8, 12], [0, 2, 6, 7, 8, 12]]","[""MEXILETINE"", ""MEXILETINE"", ""VLPIATFUUWWMKC-SNVBAGLBSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2D6
