all_labeled_site_atoms,annotation_family,annotation_label_regime,citation,doi,duplicate_group_id,enzyme_family,merge_policy_used,output_label_regime,output_row_id,primary_site_atoms,secondary_site_atoms,site_source,source_file,source_record_id,tertiary_site_atoms
"[5, 7]",CYP1A2,single_exact,"Roy, S.K.; Korzekwa, K.R.; Gonzalez, F.J.; Moschel, R.C.; Dolan, M.E. Human Liver Oxidative Metabolism of O6-Benzylguanine. Biochem. Pharmacol. 1995, 50, 1385-1389. PMID: 7503788",,dup_b2f5d44fa3b87296,CYP1A2,partial_agreement_union,single_exact,O6-benzylguanine,[5],[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,KRWMERLEINMZFT-UHFFFAOYSA-N,[]
[5],CYP3A4,single_exact,,10.1016/0006-2952(95)02019-5 ,dup_a84df26e3afcb3ad,CYP3A4,partial_agreement_union,single_exact,O6-benzylguanine,[5],[],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/3A4.sdf,O6-benzylguanine,[]
[5],CYP3A4,single_exact,,10.1016/0006-2952(95)02019-5 ,dup_a84df26e3afcb3ad,CYP3A4,partial_agreement_union,single_exact,O6-benzylguanine,[5],[],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/3A4.sdf,O6-benzylguanine,[]
"[5, 7]",CYP3A4,single_exact,"Roy, S.K.; Korzekwa, K.R.; Gonzalez, F.J.; Moschel, R.C.; Dolan, M.E. Human Liver Oxidative Metabolism of O6-Benzylguanine. Biochem. Pharmacol. 1995, 50, 1385-1389. PMID: 7503788",,dup_a84df26e3afcb3ad,CYP3A4,partial_agreement_union,single_exact,O6-benzylguanine,[5],[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,KRWMERLEINMZFT-UHFFFAOYSA-N,[]
[10],CYP1A2,single_exact,,,dup_8dd0f612ace0c2a4,CYP1A2,exact_agreement,single_exact,riluzole,[10],[],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/1A2.sdf,riluzole,[]
[10],CYP1A2,single_exact,,,dup_8dd0f612ace0c2a4,CYP1A2,exact_agreement,single_exact,riluzole,[10],[],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/1A2.sdf,riluzole,[]
[10],CYP1A2,single_exact,"Sanderink, G.J.; Bournique, B.; Stevens, J.; Petry, M.; Martinet, M. Involvement of Human CYP1A Isoenzymes in the Metabolism and Drug Interactions of Riluzole In Vitro. J. Pharmacol. Exp. Ther. 1997, 282, 1465??????1472. PMID:9316860",,dup_8dd0f612ace0c2a4,CYP1A2,exact_agreement,single_exact,riluzole,[10],[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,FTALBRSUTCGOEG-UHFFFAOYSA-N,[]
"[18, 20]",CYP3A4,tiered_multisite,"Lin et al.,Antimicrob. Agents Chemother.,50,2926,2006",,dup_6403b081df4a94c0,CYP3A4,conflict_preserved,tiered_multisite,pradefovir,[18],[20],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/3A4.sdf,pradefovir,[]
"[18, 20]",CYP3A4,tiered_multisite,"Lin et al.,Antimicrob. Agents Chemother.,50,2926,2006",,dup_6403b081df4a94c0,CYP3A4,conflict_preserved,tiered_multisite,pradefovir,[18],[20],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/3A4.sdf,pradefovir,[]
"[16, 17, 18, 20]",CYP3A4,broad_region,"Lin et al.,Antimicrob. Agents Chemother.,50,2926,2006 PMID: 16940083",,dup_6403b081df4a94c0,CYP3A4,conflict_preserved,broad_region,GWNHAOBXDGOXRR-POXGOYDTSA-N,[],[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,GWNHAOBXDGOXRR-POXGOYDTSA-N,[]
[0],CYP2C19,single_exact,"Fang et al.,Drug Metab. Disp.,12,1638,2001",,dup_39b2d1ca4a6f1e3e,CYP2C19,partial_agreement_union,single_exact,haloperidol,[0],[],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/2C19.sdf,haloperidol,[]
[0],CYP2C19,single_exact,"Fang et al.,Drug Metab. Disp.,12,1638,2001",,dup_39b2d1ca4a6f1e3e,CYP2C19,partial_agreement_union,single_exact,haloperidol,[0],[],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/2C19.sdf,haloperidol,[]
"[0, 5]",CYP2C19,single_exact,"Avent et al.,Chem. Res. Toxicol.,19,914,2006
Fang et al.,Drug Metab. Disp.,12,1638,2001",,dup_39b2d1ca4a6f1e3e,CYP2C19,partial_agreement_union,single_exact,haloperidol,[0],[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,LNEPOXFFQSENCJ-UHFFFAOYSA-N,[]
[0],CYP2C8,single_exact,"Fang et al.,Drug Metab. Disp.,12,1638,2001",,dup_8179decbb1c22959,CYP2C8,partial_agreement_union,single_exact,haloperidol,[0],[],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/2C8.sdf,haloperidol,[]
[0],CYP2C8,single_exact,"Fang et al.,Drug Metab. Disp.,12,1638,2001",,dup_8179decbb1c22959,CYP2C8,partial_agreement_union,single_exact,haloperidol,[0],[],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/2C8.sdf,haloperidol,[]
"[0, 5]",CYP2C8,single_exact,"Avent et al.,Chem. Res. Toxicol.,19,914,2006
Fang et al.,Drug Metab. Disp.,12,1638,2001",,dup_8179decbb1c22959,CYP2C8,partial_agreement_union,single_exact,haloperidol,[0],[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,LNEPOXFFQSENCJ-UHFFFAOYSA-N,[]
[0],CYP2C9,single_exact,"Fang et al.,Drug Metab. Disp.,12,1638,2001",,dup_8d2a2a66ed244bf5,CYP2C9,partial_agreement_union,single_exact,haloperidol,[0],[],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/2C9.sdf,haloperidol,[]
[0],CYP2C9,single_exact,"Fang et al.,Drug Metab. Disp.,12,1638,2001",,dup_8d2a2a66ed244bf5,CYP2C9,partial_agreement_union,single_exact,haloperidol,[0],[],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/2C9.sdf,haloperidol,[]
"[0, 5]",CYP2C9,single_exact,"Avent et al.,Chem. Res. Toxicol.,19,914,2006
Fang et al.,Drug Metab. Disp.,12,1638,2001",,dup_8d2a2a66ed244bf5,CYP2C9,partial_agreement_union,single_exact,haloperidol,[0],[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,LNEPOXFFQSENCJ-UHFFFAOYSA-N,[]
[0],CYP2D6,single_exact,"Fang et al.,Drug Metab. Disp.,12,1638,2001",,dup_f9409dc85482f09e,CYP2D6,partial_agreement_union,single_exact,haloperidol,[0],[],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/2D6.sdf,haloperidol,[]
[0],CYP2D6,single_exact,"Fang et al.,Drug Metab. Disp.,12,1638,2001",,dup_f9409dc85482f09e,CYP2D6,partial_agreement_union,single_exact,haloperidol,[0],[],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/2D6.sdf,haloperidol,[]
"[0, 5]",CYP2D6,single_exact,"Avent et al.,Chem. Res. Toxicol.,19,914,2006
Fang et al.,Drug Metab. Disp.,12,1638,2001",,dup_f9409dc85482f09e,CYP2D6,partial_agreement_union,single_exact,haloperidol,[0],[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,LNEPOXFFQSENCJ-UHFFFAOYSA-N,[]
"[0, 6, 16, 25]",CYP3A4,tiered_multisite,"Fang et al.,Drug Metab. Disp.,12,1638,2001
Avent et al.,Chem. Res. Toxicol.,19,914,2006",,dup_58cbc488d58b5daa,CYP3A4,partial_agreement_union,tiered_multisite,haloperidol,[0],"[6, 25]",ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/3A4.sdf,haloperidol,[16]
"[0, 6, 16, 25]",CYP3A4,tiered_multisite,"Fang et al.,Drug Metab. Disp.,12,1638,2001
Avent et al.,Chem. Res. Toxicol.,19,914,2006",,dup_58cbc488d58b5daa,CYP3A4,partial_agreement_union,tiered_multisite,haloperidol,[0],"[6, 25]",CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/3A4.sdf,haloperidol,[16]
"[0, 1, 3, 5, 15, 16, 23]",CYP3A4,single_exact,"Avent et al.,Chem. Res. Toxicol.,19,914,2006
Fang et al.,Drug Metab. Disp.,12,1638,2001",,dup_58cbc488d58b5daa,CYP3A4,partial_agreement_union,tiered_multisite,haloperidol,[0],[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,LNEPOXFFQSENCJ-UHFFFAOYSA-N,[]
"[16, 19]",CYP3A4,multi_exact,,,dup_58cbc488d58b5daa,CYP3A4,partial_agreement_union,tiered_multisite,haloperidol,[],[],Peng_external,/Users/deepika/Desktop/books/enzyme_Software/suppl_info/Peng_external_dataset/Peng_external_dataset.sdf,haloperidol,[]
"[1, 7]",CYP3A4,multi_exact,,,dup_560ade5d021a5c21,CYP3A4,single_source,multi_exact,chloramphenicol,[],[],Peng_external,/Users/deepika/Desktop/books/enzyme_Software/suppl_info/Peng_external_dataset/Peng_external_dataset.sdf,chloramphenicol,[]
[10],CYP3A4,single_exact,"Koyama et al.,Xenobiotica,32,573,2002",,dup_0a3a24eec9ae9b02,CYP3A4,partial_agreement_union,multi_exact,ALLWOAVDORUJLA-MRXNPFEDSA-N,[10],[],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/3A4.sdf,rebamipide,[]
[10],CYP3A4,single_exact,"Koyama et al.,Xenobiotica,32,573,2002",,dup_0a3a24eec9ae9b02,CYP3A4,partial_agreement_union,multi_exact,ALLWOAVDORUJLA-MRXNPFEDSA-N,[10],[],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/3A4.sdf,rebamipide,[]
"[10, 14]",CYP3A4,multi_exact,"Koyama et al.,Xenobiotica,32,573,2002 PMID: 12162853",,dup_0a3a24eec9ae9b02,CYP3A4,partial_agreement_union,multi_exact,ALLWOAVDORUJLA-MRXNPFEDSA-N,"[10, 14]",[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,ALLWOAVDORUJLA-MRXNPFEDSA-N,[]
[17],CYP3A4,single_exact,,,dup_c3bf9bfe1fb5b5a5,CYP3A4,single_source,single_exact,TCC-2OH,[],[],Peng_external,/Users/deepika/Desktop/books/enzyme_Software/suppl_info/Peng_external_dataset/Peng_external_dataset.sdf,TCC-2OH,[]
[5],CYP3A4,single_exact,,,dup_27ef70abb9171d13,CYP3A4,single_source,single_exact,TCC-3OH,[],[],Peng_external,/Users/deepika/Desktop/books/enzyme_Software/suppl_info/Peng_external_dataset/Peng_external_dataset.sdf,TCC-3OH,[]
[19],CYP3A4,single_exact,,,dup_326404a040391792,CYP3A4,single_source,single_exact,TCC-6OH,[],[],Peng_external,/Users/deepika/Desktop/books/enzyme_Software/suppl_info/Peng_external_dataset/Peng_external_dataset.sdf,TCC-6OH,[]
[9],CYP2C9,single_exact,"Yamaguchi et al.,Drug Metab. Disp.,25,75,1996",,dup_daf57909cb229413,CYP2C9,partial_agreement_union,single_exact,bisnor,[9],[],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/2C9.sdf,bisnor,[]
[9],CYP2C9,single_exact,"Yamaguchi et al.,Drug Metab. Disp.,25,75,1996",,dup_daf57909cb229413,CYP2C9,partial_agreement_union,single_exact,bisnor,[9],[],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/2C9.sdf,bisnor,[]
[9],CYP2C9,single_exact,"Yamaguchi et al.,Drug Metab. Disp.,25,75,1996
Yamaguchi, Yoshitaka, et al. ""Identification of rat and human cytochrome P450 forms involved in the metabolism of the thromboxane A2 receptor antagonist (+)-S-145."" Drug metabolism and disposition 25.1 (1997): 75-80.",,dup_daf57909cb229413,CYP2C9,partial_agreement_union,single_exact,bisnor,[9],[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,IBHYMKYJWOYNMU-KHECKTLASA-N,[]
"[1, 9]",CYP3A4,tiered_multisite,"Yamaguchi et al.,Drug Metab. Disp.,25,75,1996",,dup_7cc37a8ed1b4ca44,CYP3A4,partial_agreement_union,tiered_multisite,bisnor,[1],[9],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/3A4.sdf,bisnor,[]
"[1, 9]",CYP3A4,tiered_multisite,"Yamaguchi et al.,Drug Metab. Disp.,25,75,1996",,dup_7cc37a8ed1b4ca44,CYP3A4,partial_agreement_union,tiered_multisite,bisnor,[1],[9],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/3A4.sdf,bisnor,[]
"[1, 9]",CYP3A4,multi_exact,"Yamaguchi et al.,Drug Metab. Disp.,25,75,1996
Yamaguchi, Yoshitaka, et al. ""Identification of rat and human cytochrome P450 forms involved in the metabolism of the thromboxane A2 receptor antagonist (+)-S-145."" Drug metabolism and disposition 25.1 (1997): 75-80.",,dup_7cc37a8ed1b4ca44,CYP3A4,partial_agreement_union,tiered_multisite,bisnor,"[1, 9]",[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,IBHYMKYJWOYNMU-KHECKTLASA-N,[]
[1],CYP2C9,single_exact,"Yamaguchi et al.,Drug Metab. Disp.,25,75,1996",,dup_6cf67ac792fe414f,CYP2C9,exact_agreement,single_exact,s_145,[1],[],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/2C9.sdf,s_145,[]
[1],CYP2C9,single_exact,"Yamaguchi et al.,Drug Metab. Disp.,25,75,1996",,dup_6cf67ac792fe414f,CYP2C9,exact_agreement,single_exact,s_145,[1],[],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/2C9.sdf,s_145,[]
[1],CYP2C9,single_exact,"Yamaguchi et al.,Drug Metab. Disp.,25,75,1996
Yamaguchi et al.,Drug Metab. Disp.,25,75,1997",,dup_6cf67ac792fe414f,CYP2C9,exact_agreement,single_exact,s_145,[1],[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,PWTCIBWRMQFJBC-ZEMKZVSASA-N,[]
[10],CYP3A4,single_exact,"Yamaguchi et al.,Drug Metab. Disp.,25,75,1997",,dup_1cbbc63e2fcba6bb,CYP3A4,exact_agreement,single_exact,s_145,[10],[],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/3A4.sdf,s_145,[]
[10],CYP3A4,single_exact,"Yamaguchi et al.,Drug Metab. Disp.,25,75,1997",,dup_1cbbc63e2fcba6bb,CYP3A4,exact_agreement,single_exact,s_145,[10],[],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/3A4.sdf,s_145,[]
[10],CYP3A4,single_exact,"Yamaguchi et al.,Drug Metab. Disp.,25,75,1996
Yamaguchi et al.,Drug Metab. Disp.,25,75,1997",,dup_1cbbc63e2fcba6bb,CYP3A4,exact_agreement,single_exact,s_145,[10],[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,PWTCIBWRMQFJBC-ZEMKZVSASA-N,[]
[17],CYP3A4,single_exact,,,dup_b73ad589d356f4e9,CYP3A4,single_source,single_exact,JWH-018M6,[],[],Peng_external,/Users/deepika/Desktop/books/enzyme_Software/suppl_info/Peng_external_dataset/Peng_external_dataset.sdf,JWH-018M6,[]
[17],CYP3A4,single_exact,,,dup_3fcfa503bc330509,CYP3A4,single_source,single_exact,JWH-073M6,[],[],Peng_external,/Users/deepika/Desktop/books/enzyme_Software/suppl_info/Peng_external_dataset/Peng_external_dataset.sdf,JWH-073M6,[]
[9],CYP2C9,single_exact,"Yamaguchi et al.,Drug Metab. Disp.,25,75,1997",,dup_ead9ca1ccc19d169,CYP2C9,exact_agreement,single_exact,tetranor,[9],[],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/2C9.sdf,tetranor,[]
[9],CYP2C9,single_exact,"Yamaguchi et al.,Drug Metab. Disp.,25,75,1997",,dup_ead9ca1ccc19d169,CYP2C9,exact_agreement,single_exact,tetranor,[9],[],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/2C9.sdf,tetranor,[]
[9],CYP2C9,single_exact,"Yamaguchi et al.,Drug Metab. Disp.,25,75,1997",,dup_ead9ca1ccc19d169,CYP2C9,exact_agreement,single_exact,tetranor,[9],[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,DYXPIXIKDXPQPD-DSPQJCBJSA-N,[]
[2],CYP3A4,single_exact,"Yamaguchi et al.,Drug Metab. Disp.,25,75,1997",,dup_7bb3f26eb98c9f90,CYP3A4,exact_agreement,single_exact,tetranor,[2],[],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/3A4.sdf,tetranor,[]
[2],CYP3A4,single_exact,"Yamaguchi et al.,Drug Metab. Disp.,25,75,1997",,dup_7bb3f26eb98c9f90,CYP3A4,exact_agreement,single_exact,tetranor,[2],[],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/3A4.sdf,tetranor,[]
[2],CYP3A4,single_exact,"Yamaguchi et al.,Drug Metab. Disp.,25,75,1997",,dup_7bb3f26eb98c9f90,CYP3A4,exact_agreement,single_exact,tetranor,[2],[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,DYXPIXIKDXPQPD-DSPQJCBJSA-N,[]
"[9, 19, 23, 31]",CYP1A2,multi_exact,"Sinclair et al., Drug Metab. Dispos., 1998, 26, 1019-1025",,dup_396ed8b40c9b7f09,CYP1A2,partial_agreement_union,multi_exact,urporphyrinogen,"[9, 19, 23, 31]",[],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/1A2.sdf,urporphyrinogen,[]
"[9, 19, 23, 31]",CYP1A2,multi_exact,"Sinclair et al., Drug Metab. Dispos., 1998, 26, 1019-1025",,dup_396ed8b40c9b7f09,CYP1A2,partial_agreement_union,multi_exact,urporphyrinogen,"[9, 19, 23, 31]",[],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/1A2.sdf,urporphyrinogen,[]
"[9, 19, 23, 31]",CYP1A2,multi_exact,"Sinclair et al., Drug Metab. Dispos., 1998, 26, 1019-1025 PMID:9763408",,dup_396ed8b40c9b7f09,CYP1A2,partial_agreement_union,multi_exact,urporphyrinogen,"[9, 19, 23, 31]",[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,QTTNOSKSLATGQB-UHFFFAOYSA-N,[]
"[9, 19, 23, 31]",CYP2E1,multi_exact,"Sinclair et al., Drug Metab. Dispos., 1998, 26, 1019-1025",,dup_8828b2965f28b8b5,CYP2E1,partial_agreement_union,multi_exact,urporphyrinogen,"[9, 19, 23, 31]",[],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/2E1.sdf,urporphyrinogen,[]
"[9, 19, 23, 31]",CYP2E1,multi_exact,"Sinclair et al., Drug Metab. Dispos., 1998, 26, 1019-1025",,dup_8828b2965f28b8b5,CYP2E1,partial_agreement_union,multi_exact,urporphyrinogen,"[9, 19, 23, 31]",[],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/2E1.sdf,urporphyrinogen,[]
"[9, 19, 23, 31]",CYP2E1,multi_exact,"Sinclair et al., Drug Metab. Dispos., 1998, 26, 1019-1025 PMID:9763408",,dup_8828b2965f28b8b5,CYP2E1,partial_agreement_union,multi_exact,urporphyrinogen,"[9, 19, 23, 31]",[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,QTTNOSKSLATGQB-UHFFFAOYSA-N,[]
"[9, 19, 23, 31]",CYP3A4,multi_exact,"Sinclair et al., Drug Metab. Dispos., 1998, 26, 1019-1025",,dup_bade265066923210,CYP3A4,partial_agreement_union,multi_exact,urporphyrinogen,"[9, 19, 23, 31]",[],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/3A4.sdf,urporphyrinogen,[]
"[9, 19, 23, 31]",CYP3A4,multi_exact,"Sinclair et al., Drug Metab. Dispos., 1998, 26, 1019-1025",,dup_bade265066923210,CYP3A4,partial_agreement_union,multi_exact,urporphyrinogen,"[9, 19, 23, 31]",[],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/3A4.sdf,urporphyrinogen,[]
"[9, 19, 23, 31]",CYP3A4,multi_exact,"Sinclair et al., Drug Metab. Dispos., 1998, 26, 1019-1025 PMID:9763408",,dup_bade265066923210,CYP3A4,partial_agreement_union,multi_exact,urporphyrinogen,"[9, 19, 23, 31]",[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,QTTNOSKSLATGQB-UHFFFAOYSA-N,[]
"[5, 22]",CYP3A4,multi_exact,,,dup_2424a33e9da2c1ca,CYP3A4,single_source,multi_exact,T-5224,[],[],Peng_external,/Users/deepika/Desktop/books/enzyme_Software/suppl_info/Peng_external_dataset/Peng_external_dataset.sdf,T-5224,[]
[19],CYP2C9,single_exact,"Bort et al.,Drug Metab. Disp.,24,834,1996",,dup_ab889c2b8e527401,CYP2C9,exact_agreement,single_exact,aceclofenac,[19],[],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/2C9.sdf,aceclofenac,[]
[19],CYP2C9,single_exact,"Bort et al.,Drug Metab. Disp.,24,834,1996",,dup_ab889c2b8e527401,CYP2C9,exact_agreement,single_exact,aceclofenac,[19],[],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/2C9.sdf,aceclofenac,[]
[19],CYP2C9,single_exact,"Bort et al.,Drug Metab. Disp.,24,834,1996",,dup_ab889c2b8e527401,CYP2C9,exact_agreement,single_exact,aceclofenac,[19],[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,MNIPYSSQXLZQLJ-UHFFFAOYSA-N,[]
[10],CYP2C19,single_exact,"Jean et al., Eur. J. Biochem., 1996, 241, 797-804
Lopez Garcia et al.,Eur. J. Biochem.,213,223,1993
Zhou, S-F., et al. ""Substrates, inducers, inhibitors and structure-activity relationships of human Cytochrome P450 2C9 and implications in drug development."" Current medicinal chemistry 16.27 (2009): 3480-3675.",,dup_9a59d7e4914a637c,CYP2C19,single_source,single_exact,AGHANLSBXUWXTB-UHFFFAOYSA-N,[10],[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,AGHANLSBXUWXTB-UHFFFAOYSA-N,[]
[10],CYP2C8,single_exact,"Jean et al., Eur. J. Biochem., 1996, 241, 797-804",,dup_68be4ff858de6c62,CYP2C8,exact_agreement,single_exact,tienilic_acid,[10],[],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/2C8.sdf,tienilic_acid,[]
[10],CYP2C8,single_exact,"Jean et al., Eur. J. Biochem., 1996, 241, 797-804",,dup_68be4ff858de6c62,CYP2C8,exact_agreement,single_exact,tienilic_acid,[10],[],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/2C8.sdf,tienilic_acid,[]
[10],CYP2C8,single_exact,"Jean et al., Eur. J. Biochem., 1996, 241, 797-804
Lopez Garcia et al.,Eur. J. Biochem.,213,223,1993
Zhou, S-F., et al. ""Substrates, inducers, inhibitors and structure-activity relationships of human Cytochrome P450 2C9 and implications in drug development."" Current medicinal chemistry 16.27 (2009): 3480-3675.",,dup_68be4ff858de6c62,CYP2C8,exact_agreement,single_exact,tienilic_acid,[10],[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,AGHANLSBXUWXTB-UHFFFAOYSA-N,[]
"[10, 13]",CYP2C9,multi_exact,"Lopez Garcia et al.,Eur. J. Biochem.,213,223,1993",10.1111/j.1432-1033.1993.tb17752.x,dup_3df84c8038527959,CYP2C9,exact_agreement,multi_exact,tienilic_acid,"[10, 13]",[],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/2C9.sdf,tienilic_acid,[]
"[10, 13]",CYP2C9,multi_exact,"Lopez Garcia et al.,Eur. J. Biochem.,213,223,1993",10.1111/j.1432-1033.1993.tb17752.x,dup_3df84c8038527959,CYP2C9,exact_agreement,multi_exact,tienilic_acid,"[10, 13]",[],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/2C9.sdf,tienilic_acid,[]
"[10, 13]",CYP2C9,multi_exact,"Jean et al., Eur. J. Biochem., 1996, 241, 797-804
Lopez Garcia et al.,Eur. J. Biochem.,213,223,1993
Zhou, S-F., et al. ""Substrates, inducers, inhibitors and structure-activity relationships of human Cytochrome P450 2C9 and implications in drug development."" Current medicinal chemistry 16.27 (2009): 3480-3675.",,dup_3df84c8038527959,CYP2C9,exact_agreement,multi_exact,tienilic_acid,"[10, 13]",[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,AGHANLSBXUWXTB-UHFFFAOYSA-N,[]
[2],CYP3A4,single_exact,,,dup_91e87c96375d0ea3,CYP3A4,single_source,single_exact,Pitavastatin,[],[],Rudik_external,/Users/deepika/Desktop/books/enzyme_Software/suppl_info/Rudik_external_dataset/Rudik_external_dataset.sdf,Pitavastatin,[]
[16],CYP2C9,single_exact,"R. Bort et al., Biochem. Pharmacol., 1999, 58, 787-796",10.1016/S0006-2952(99)00167-7,dup_0ad1e5194ee0de3d,CYP2C9,exact_agreement,single_exact,5-OH-diclofenac,[16],[],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/2C9.sdf,5-OH-diclofenac,[]
[16],CYP2C9,single_exact,"R. Bort et al., Biochem. Pharmacol., 1999, 58, 787-796",10.1016/S0006-2952(99)00167-7,dup_0ad1e5194ee0de3d,CYP2C9,exact_agreement,single_exact,5-OH-diclofenac,[16],[],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/2C9.sdf,5-OH-diclofenac,[]
[16],CYP2C9,single_exact,"R. Bort et al., Biochem. Pharmacol., 1999, 58, 787-796",,dup_0ad1e5194ee0de3d,CYP2C9,exact_agreement,single_exact,5-OH-diclofenac,[16],[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,VNQURRWYKFZKJZ-UHFFFAOYSA-N,[]
