canonical_smiles,conflict_flags,duplicate_group_id,group_size,inchi_keys,label_regimes,merge_policy_used,output_row_count,site_sets,source_record_ids,sources
O=[S@@](Cc1cc(OCC2CC2)ccn1)c1nc2cc(F)ccc2[nH]1,"[""label_regime_mismatch"", ""site_set_mismatch"", ""tier_assignment_mismatch""]",dup_544e2e3ade63b6a2,3,"[""DIUOJMLXZJHNDR-DEOSSOPVSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[1, 10, 23], [1, 10, 23], [1, 6, 10, 17, 23]]","[""h259_31"", ""h259_31"", ""DIUOJMLXZJHNDR-DEOSSOPVSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]"
O=[S@]1OC[C@H]2[C@H](CO1)[C@@]1(Cl)C(Cl)=C(Cl)[C@]2(Cl)C1(Cl)Cl,"[""label_regime_mismatch"", ""site_set_mismatch"", ""contains_broad_region_label""]",dup_5a8aff06ce69b531,3,"[""RDYMFSUJUZBWLH-KUGKFLLMSA-N""]","[""broad_region"", ""single_exact""]",conflict_preserved,3,"[[8], [8], [8, 9]]","[""endosulfan"", ""endosulfan"", ""RDYMFSUJUZBWLH-KUGKFLLMSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]"
O=c1[nH]c(=O)n([C@@H]2CCCO2)cc1F,"[""site_set_mismatch""]",dup_0f031bef1e1a386e,3,"[""WFWLQNSHRPWKFK-LURJTMIESA-N""]","[""single_exact""]",partial_agreement_union,1,"[[6], [6], [2, 6]]","[""tegafur"", ""tegafur"", ""WFWLQNSHRPWKFK-LURJTMIESA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]"
O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,"[""site_set_mismatch""]",dup_d1204b63447b2ad4,3,"[""YVUQSNJEYSNKRX-UHFFFAOYSA-N""]","[""single_exact""]",partial_agreement_union,1,"[[18], [18], [13, 18]]","[""pimozide"", ""pimozide"", ""YVUQSNJEYSNKRX-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]"
O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,"[""label_regime_mismatch"", ""site_set_mismatch"", ""tier_assignment_mismatch""]",dup_4101b9843c32b3e1,3,"[""FGXWKSZFVQUSTL-UHFFFAOYSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[0, 13], [0, 13], [0, 6, 13]]","[""domperidone"", ""domperidone"", ""FGXWKSZFVQUSTL-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]"
O=c1c2ccccc2nc2n1CCc1c-2[nH]c2ccccc12,"[""label_regime_mismatch"", ""tier_assignment_mismatch""]",dup_e73beb281b4ce4da,3,"[""ACVGWSKVRYFWRP-UHFFFAOYSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[2, 6, 7, 13, 18], [2, 6, 7, 13, 18], [2, 6, 7, 13, 18]]","[""rutaecarpine"", ""rutaecarpine"", ""ACVGWSKVRYFWRP-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]"
O=c1cc(C(F)(F)F)c2ccc(OCc3cc(C(F)(F)F)ccc3C(F)(F)F)cc2o1,"[""site_set_mismatch""]",dup_ecf07df8e06b75d8,3,"[""PCBGILKQGDYJAY-UHFFFAOYSA-N""]","[""single_exact""]",partial_agreement_union,1,"[[19], [19], [18, 19]]","[""BFBFC"", ""BFBFC"", ""PCBGILKQGDYJAY-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]"
O=c1cc(C(F)(F)F)c2ccc(OCc3ccccc3)cc2o1,"[""site_set_mismatch""]",dup_5d53762963cbfb90,3,"[""WVKLERKKJXUPIK-UHFFFAOYSA-N""]","[""single_exact""]",partial_agreement_union,1,"[[19], [19], [18, 19]]","[""BFC"", ""BFC"", ""WVKLERKKJXUPIK-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]"
O=c1ccc2ccccc2o1,"[""label_regime_mismatch""]",dup_ee2259c74f394cbc,3,"[""ZYGHJZDHTFUPRJ-UHFFFAOYSA-N""]","[""multi_exact"", ""single_exact""]",partial_agreement_union,1,"[[2, 3], [2, 3], [2, 3]]","[""coumarin"", ""coumarin"", ""ZYGHJZDHTFUPRJ-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]"
O=c1ccc2nc3ccc(OCc4ccccc4)cc3oc-2c1,"[""site_set_mismatch""]",dup_41a4b193e6c1ee52,3,"[""XNZRYTITWLGTJS-UHFFFAOYSA-N""]","[""single_exact""]",partial_agreement_union,1,"[[21], [21], [14, 21]]","[""7-benzyloxyresorufin"", ""7-benzyloxyresorufin"", ""XNZRYTITWLGTJS-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]"
O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,"[""label_regime_mismatch"", ""site_set_mismatch"", ""tier_assignment_mismatch""]",dup_6079f33a034fb3f7,3,"[""PHLBKPHSAVXXEF-UHFFFAOYSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[0, 7, 9, 23], [0, 7, 9, 23], [0, 7, 9, 22, 23]]","[""trazodone"", ""trazodone"", ""PHLBKPHSAVXXEF-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]"
OC(CCC[n+]1ccc(-c2ccc(Cl)cc2)cc1)c1ccc(F)cc1,"[""label_regime_mismatch"", ""site_set_mismatch"", ""contains_broad_region_label""]",dup_25611e1abaa64433,3,"[""CESYFZMRVQIRNB-UHFFFAOYSA-N""]","[""broad_region"", ""single_exact""]",conflict_preserved,3,"[[18], [18], [18, 19]]","[""RHP+"", ""RHP+"", ""CESYFZMRVQIRNB-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]"
OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,"[""site_set_mismatch""]",dup_b1e20475bbbc3d0f,3,"[""RGCVKNLCSQQDEP-UHFFFAOYSA-N""]","[""single_exact""]",partial_agreement_union,1,"[[1], [1], [1, 5]]","[""perphenazine"", ""perphenazine"", ""RGCVKNLCSQQDEP-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]"
OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,"[""label_regime_mismatch"", ""site_set_mismatch""]",dup_579346ad6fbcc98d,3,"[""URKOMYMAXPYINW-UHFFFAOYSA-N""]","[""multi_exact"", ""single_exact""]",partial_agreement_union,1,"[[18], [18], [6, 7, 13, 14, 18, 22]]","[""quetiapine"", ""quetiapine"", ""URKOMYMAXPYINW-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]"
O[C@@H](CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,"[""label_regime_mismatch"", ""site_set_mismatch"", ""tier_assignment_mismatch""]",dup_a73c0ef7bb31428b,3,"[""WNZBBTJFOIOEMP-FQEVSTJZSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[0, 3, 4, 12, 19], [0, 3, 4, 12, 19], [0, 3, 4, 5, 12, 13, 15, 17, 18, 19]]","[""reduced_haloperidol"", ""reduced_haloperidol"", ""WNZBBTJFOIOEMP-FQEVSTJZSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]"
Oc1ccc(OC(F)(F)F)cc1CN[C@@H]1CCCN[C@H]1c1ccccc1,"[""label_regime_mismatch"", ""site_set_mismatch""]",dup_ad21db52d039980c,3,"[""IZRHKURJIQCXMT-AEFFLSMTSA-N""]","[""single_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[12, 22], [12, 22], [1, 2, 22, 23]]","[""CP_125_611"", ""CP_125_611"", ""IZRHKURJIQCXMT-AEFFLSMTSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]"
Oc1ccc([C@H]2Sc3cc(O)ccc3O[C@H]2c2ccc(OCCN3CCCCC3)cc2)cc1,"[""label_regime_mismatch"", ""site_set_mismatch"", ""tier_assignment_mismatch""]",dup_f80ac9eacc67a9b5,3,"[""TWZNCTCQAGRUGQ-RRPNLBNLSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[0, 16, 32], [0, 16, 32], [0, 16, 31, 32]]","[""serm_I"", ""serm_I"", ""TWZNCTCQAGRUGQ-RRPNLBNLSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]"
Oc1ccccc1,"[""label_regime_mismatch""]",dup_a85fe822c9e7e635,2,"[""ISWSIDIOOBJBQZ-UHFFFAOYSA-N""]","[""single_exact"", ""unknown""]",partial_agreement_union,1,"[[], [0]]","[""ISWSIDIOOBJBQZ-UHFFFAOYSA-N"", ""Phenol""]","[""MetXBioDB"", ""Rudik_external""]"
c1ccc(C2(c3ccccc3)C[C@@H]2C2=NCCN2)cc1,"[""label_regime_mismatch"", ""contains_broad_region_label""]",dup_35b4c81f3cdc1cfd,3,"[""IPOBOOXFSRWSHL-MRXNPFEDSA-N""]","[""broad_region"", ""multi_exact""]",conflict_preserved,3,"[[10, 16], [10, 16], [10, 16]]","[""cibenzoline"", ""cibenzoline"", ""IPOBOOXFSRWSHL-MRXNPFEDSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]"
c1ccc(COc2ccc3cccnc3c2)cc1,"[""site_set_mismatch""]",dup_33ad4e9b2a7ffee7,3,"[""SIDLHXXVIBTSJZ-UHFFFAOYSA-N""]","[""single_exact""]",partial_agreement_union,1,"[[2], [2], [0, 2]]","[""7-benzyloxyquinoline"", ""7-benzyloxyquinoline"", ""SIDLHXXVIBTSJZ-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]"
c1ccc2c(c1)cc1ccc3cccc4c5ccccc5c2c1c34,"[""label_regime_mismatch"", ""tier_assignment_mismatch""]",dup_da33b679af4b1223,3,"[""JNTHRSHGARDABO-UHFFFAOYSA-N""]","[""single_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[1, 3, 16, 20, 21, 22, 23], [1, 3, 16, 20, 21, 22, 23], [1, 3, 16, 20, 21, 22, 23]]","[""dibenzo_a_l_pyrene"", ""dibenzo_a_l_pyrene"", ""JNTHRSHGARDABO-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]"
c1ccc2c(c1)cc1ccc3cccc4ccc2c1c34,"[""label_regime_mismatch"", ""tier_assignment_mismatch""]",dup_c750f49471c7d77e,3,"[""FMMWHPNWAFZXNH-UHFFFAOYSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[0, 1, 5, 6, 9, 11, 17], [0, 1, 5, 6, 9, 11, 17], [0, 1, 5, 6, 9, 11, 17]]","[""benzo_a_pyrene"", ""benzo_a_pyrene"", ""FMMWHPNWAFZXNH-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]"
c1ccc2c(c1)ccc1cc3c(ccc4ccccc43)cc12,"[""label_regime_mismatch"", ""contains_broad_region_label"", ""tier_assignment_mismatch""]",dup_730388ecca40fd3a,3,"[""LHRCREOYAASXPZ-UHFFFAOYSA-N""]","[""broad_region"", ""tiered_multisite""]",conflict_preserved,3,"[[0, 5, 6, 7, 8, 12, 13, 17, 18, 19, 20, 21], [0, 5, 6, 7, 8, 12, 13, 17, 18, 19, 20, 21], [0, 5, 6, 7, 8, 12, 13, 17, 18, 19, 20, 21]]","[""dibenzo_a_h_anthracene"", ""dibenzo_a_h_anthracene"", ""LHRCREOYAASXPZ-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]"
c1ccc2c(c1)ccc1ccccc12,"[""label_regime_mismatch"", ""tier_assignment_mismatch""]",dup_dc1d83453a2ed5da,3,"[""YNPNZTXNASCQKK-UHFFFAOYSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[0, 1, 2, 3, 4, 5, 10, 11, 12, 13], [0, 1, 2, 3, 4, 5, 10, 11, 12, 13], [0, 1, 2, 3, 4, 5, 10, 11, 12, 13]]","[""phenanthrene"", ""phenanthrene"", ""YNPNZTXNASCQKK-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]"
c1ccc2c(c1)ccc1nc3ccc4ccccc4c3cc12,"[""label_regime_mismatch"", ""site_set_mismatch"", ""tier_assignment_mismatch""]",dup_fdb435feda561e58,3,"[""ANUCHZVCBDOPOX-UHFFFAOYSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[0, 3, 4, 10, 11, 12, 13, 17, 18, 19, 20, 21], [0, 3, 4, 10, 11, 12, 13, 17, 18, 19, 20, 21], [0, 1, 2, 3, 4, 7, 8, 9, 10, 11, 12, 13, 14, 17, 18, 19, 20, 21]]","[""DBAJAC"", ""DBAJAC"", ""ANUCHZVCBDOPOX-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]"
c1ccc2ccccc2c1,"[""site_set_mismatch""]",dup_4c9438bd037d850d,3,"[""UFWIBTONFRDIAS-UHFFFAOYSA-N""]","[""multi_exact""]",partial_agreement_union,1,"[[0, 1, 4, 5], [0, 1, 4, 5], [0, 1, 3, 4, 5, 6, 7, 8]]","[""naphthalene"", ""naphthalene"", ""UFWIBTONFRDIAS-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]"
c1ccc2ncccc2c1,"[""label_regime_mismatch"", ""tier_assignment_mismatch""]",dup_67f5b964cb7890d6,3,"[""SMWDFEZZVXVKRB-UHFFFAOYSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[1, 2, 5, 6, 9], [1, 2, 5, 6, 9], [1, 2, 5, 6, 9]]","[""quinoline"", ""quinoline"", ""SMWDFEZZVXVKRB-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]"
