all_labeled_site_atoms,annotation_label_regime,citation,doi,duplicate_group_id,merge_policy_used,output_label_regime,output_row_id,primary_site_atoms,secondary_site_atoms,site_source,source_file,source_record_id,tertiary_site_atoms
"[2, 3]",multi_exact,"Lewis et al.,Toxic.,20,256,2006",10.1016/.tiv.2005.08.001,dup_ee2259c74f394cbc,partial_agreement_union,multi_exact,coumarin,"[2, 3]",[],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/3A4.sdf,coumarin,[]
"[2, 3]",single_exact,"Waxman et al., Arch. Biochem. Biophys., 1991, 290, 160-166 PMID: 1898086
Lewis et al.,Toxic.,20,256,2006",,dup_ee2259c74f394cbc,partial_agreement_union,multi_exact,coumarin,[2],[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,ZYGHJZDHTFUPRJ-UHFFFAOYSA-N,[]
[],unknown,"Marks et al.,J. Biomolec. Screening,9,439,2004",,dup_6812a2dbdbe3e4c0,single_source,broad_region,UOBJOWXNMYOTGQ-UHFFFAOYSA-N,[],[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,UOBJOWXNMYOTGQ-UHFFFAOYSA-N,[]
[21],single_exact,"Niwa et al.,Xenobiotica,33,717,2003",10.1080/0049825031000121617,dup_41a4b193e6c1ee52,partial_agreement_union,single_exact,7-benzyloxyresorufin,[21],[],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/3A4.sdf,7-benzyloxyresorufin,[]
[21],single_exact,"Niwa et al.,Xenobiotica,33,717,2003",10.1080/0049825031000121617,dup_41a4b193e6c1ee52,partial_agreement_union,single_exact,7-benzyloxyresorufin,[21],[],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/3A4.sdf,7-benzyloxyresorufin,[]
"[14, 21]",single_exact,"Waxman et al., Arch. Biochem. Biophys., 1991, 290, 160-166
Niwa et al.,Xenobiotica,33,717,2003",,dup_41a4b193e6c1ee52,partial_agreement_union,single_exact,7-benzyloxyresorufin,[21],[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,XNZRYTITWLGTJS-UHFFFAOYSA-N,[]
"[0, 7, 9, 23]",tiered_multisite,"Wen et al.,Drug Metab. Disp.,36,841,2008",10.1124/dmd.107.019471,dup_6079f33a034fb3f7,partial_agreement_union,tiered_multisite,trazodone,[23],[0],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/3A4.sdf,trazodone,"[7, 9]"
"[0, 7, 9, 23]",tiered_multisite,"Wen et al.,Drug Metab. Disp.,36,841,2008",10.1124/dmd.107.019471,dup_6079f33a034fb3f7,partial_agreement_union,tiered_multisite,trazodone,[23],[0],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/3A4.sdf,trazodone,"[7, 9]"
"[0, 7, 9, 22, 23]",multi_exact,"Wen et al.,Drug Metab. Disp.,36,841,2008 PMID: 18238857",,dup_6079f33a034fb3f7,partial_agreement_union,tiered_multisite,trazodone,"[0, 23]",[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,PHLBKPHSAVXXEF-UHFFFAOYSA-N,[]
[18],single_exact,"Fang et al.,Drug Metab. Disp.,29,1638,2001",,dup_25611e1abaa64433,conflict_preserved,single_exact,RHP+,[18],[],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/3A4.sdf,RHP+,[]
[18],single_exact,"Fang et al.,Drug Metab. Disp.,29,1638,2001",,dup_25611e1abaa64433,conflict_preserved,single_exact,RHP+,[18],[],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/3A4.sdf,RHP+,[]
"[18, 19]",broad_region,"Fang et al.,Drug Metab. Disp.,29,1638,2001 PMID: 11717183",,dup_25611e1abaa64433,conflict_preserved,broad_region,CESYFZMRVQIRNB-UHFFFAOYSA-N,[],[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,CESYFZMRVQIRNB-UHFFFAOYSA-N,[]
"[0, 7]",multi_exact,,,dup_c989c5988954db09,single_source,multi_exact,BMP,[],[],Peng_external,/Users/deepika/Desktop/books/enzyme_Software/suppl_info/Peng_external_dataset/Peng_external_dataset.sdf,BMP,[]
[],unknown,"M. Sasaki et al., Arzneim.-Forsch/Drug Res., 2001, 51, 651-658 PMID: 11556126",,dup_d873f11c7ae0e44d,single_source,broad_region,JACPUZOKPSTMTK-UHFFFAOYSA-N,[],[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,JACPUZOKPSTMTK-UHFFFAOYSA-N,[]
[1],single_exact,"Olesen and Linnet,Br. J. Clin. Pharm.,50,563,2000",,dup_b1e20475bbbc3d0f,partial_agreement_union,single_exact,perphenazine,[1],[],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/3A4.sdf,perphenazine,[]
[1],single_exact,"Olesen and Linnet,Br. J. Clin. Pharm.,50,563,2000",,dup_b1e20475bbbc3d0f,partial_agreement_union,single_exact,perphenazine,[1],[],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/3A4.sdf,perphenazine,[]
"[1, 5]",single_exact,"Olesen and Linnet,Br. J. Clin. Pharm.,50,563,2000 PMID:11136295 
Zhou, S. F. (2009). Polymorphism of human cytochrome P450 2D6 and its clinical significance. Clinical pharmacokinetics, 48(12), 761-804.",,dup_b1e20475bbbc3d0f,partial_agreement_union,single_exact,perphenazine,[1],[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,RGCVKNLCSQQDEP-UHFFFAOYSA-N,[]
[18],single_exact,"Shen W.,Ann. Clin. Pschia.,11,145,1999",10.1023/A:1022312111429,dup_579346ad6fbcc98d,partial_agreement_union,multi_exact,URKOMYMAXPYINW-UHFFFAOYSA-N,[18],[],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/3A4.sdf,quetiapine,[]
[18],single_exact,"Shen W.,Ann. Clin. Pschia.,11,145,1999",10.1023/A:1022312111429,dup_579346ad6fbcc98d,partial_agreement_union,multi_exact,URKOMYMAXPYINW-UHFFFAOYSA-N,[18],[],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/3A4.sdf,quetiapine,[]
"[6, 7, 13, 14, 18, 22]",multi_exact,"Shen W.,Ann. Clin. Pschia.,11,145,1999 PMID: 10482125",,dup_579346ad6fbcc98d,partial_agreement_union,multi_exact,URKOMYMAXPYINW-UHFFFAOYSA-N,"[7, 14, 18, 22]",[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,URKOMYMAXPYINW-UHFFFAOYSA-N,[]
[6],single_exact,"Mancy et al.,Biochemistry,38,14264,1999",10.1021/bi991195u,dup_c3e3cb77831f4ce2,partial_agreement_union,single_exact,reduced_diclofenac,[6],[],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/3A4.sdf,reduced_diclofenac,[]
[6],single_exact,"Mancy et al.,Biochemistry,38,14264,1999",10.1021/bi991195u,dup_c3e3cb77831f4ce2,partial_agreement_union,single_exact,reduced_diclofenac,[6],[],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/3A4.sdf,reduced_diclofenac,[]
[6],single_exact,"Mancy et al.,Biochemistry,38,14264,1999
PMID:10572000",,dup_c3e3cb77831f4ce2,partial_agreement_union,single_exact,reduced_diclofenac,[6],[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,NFWJEEBVQAMWHK-UHFFFAOYSA-N,[]
[29],single_exact,"Manchee et al.,Drug Metab. Disp.,24,555,1996",,dup_82a3867b1921e259,exact_agreement,single_exact,salmeterol,[29],[],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/3A4.sdf,salmeterol,[]
[29],single_exact,"Manchee et al.,Drug Metab. Disp.,24,555,1996",,dup_82a3867b1921e259,exact_agreement,single_exact,salmeterol,[29],[],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/3A4.sdf,salmeterol,[]
[29],single_exact,"Manchee et al.,Drug Metab. Disp.,24,555,1996 PMID: 8723736",,dup_82a3867b1921e259,exact_agreement,single_exact,salmeterol,[29],[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,GIIZNNXWQWCKIB-RUZDIDTESA-N,[]
"[0, 23]",multi_exact,,,dup_3b2b9abbc98e1084,single_source,multi_exact,1-hydroxymidazolam,[],[],Peng_external,/Users/deepika/Desktop/books/enzyme_Software/suppl_info/Peng_external_dataset/Peng_external_dataset.sdf,1-hydroxymidazolam,[]
"[0, 3, 4, 12, 19]",tiered_multisite,"Fang et al.,Drug Metab. Disp.,12,1638,2001",,dup_a73c0ef7bb31428b,partial_agreement_union,tiered_multisite,reduced_haloperidol,[4],[12],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/3A4.sdf,reduced_haloperidol,"[0, 3, 19]"
"[0, 3, 4, 12, 19]",tiered_multisite,"Fang et al.,Drug Metab. Disp.,12,1638,2001",,dup_a73c0ef7bb31428b,partial_agreement_union,tiered_multisite,reduced_haloperidol,[4],[12],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/3A4.sdf,reduced_haloperidol,"[0, 3, 19]"
"[0, 3, 4, 5, 12, 13, 15, 17, 18, 19]",multi_exact,"Fang et al.,Drug Metab. Disp.,12,1638,2001 PMID: 11717183",,dup_a73c0ef7bb31428b,partial_agreement_union,tiered_multisite,reduced_haloperidol,"[5, 12]",[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,WNZBBTJFOIOEMP-FQEVSTJZSA-N,[]
"[0, 6]",multi_exact,,,dup_4fc54b0fe6ae2f0d,single_source,multi_exact,Nebivolol,[],[],Rudik_external,/Users/deepika/Desktop/books/enzyme_Software/suppl_info/Rudik_external_dataset/Rudik_external_dataset.sdf,Nebivolol,[]
"[3, 7, 8, 14]",multi_exact,"Hu et al.,Drug Metab. Disp.,30,1035,2002",10.1124/dmd.30.9.1035,dup_5967f5b2c608a402,exact_agreement,multi_exact,methoxychlor_bis_OH,"[3, 7, 8, 14]",[],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/3A4.sdf,methoxychlor_bis_OH,[]
"[3, 7, 8, 14]",multi_exact,"Hu et al.,Drug Metab. Disp.,30,1035,2002",10.1124/dmd.30.9.1035,dup_5967f5b2c608a402,exact_agreement,multi_exact,methoxychlor_bis_OH,"[3, 7, 8, 14]",[],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/3A4.sdf,methoxychlor_bis_OH,[]
"[3, 7, 8, 14]",multi_exact,"Hu et al.,Drug Metab. Disp.,30,1035,2002",,dup_5967f5b2c608a402,exact_agreement,multi_exact,methoxychlor_bis_OH,"[3, 7, 8, 14]",[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,IUGDILGOLSSKNE-UHFFFAOYSA-N,[]
"[12, 22]",tiered_multisite,"Obach et al.,Drug Metab. Pharma.,22,336,2007",10.2133/dmpk.22.336,dup_ad21db52d039980c,partial_agreement_union,tiered_multisite,CP_125_611,[22],[12],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/3A4.sdf,CP_125_611,[]
"[12, 22]",tiered_multisite,"Obach et al.,Drug Metab. Pharma.,22,336,2007",10.2133/dmpk.22.336,dup_ad21db52d039980c,partial_agreement_union,tiered_multisite,CP_125_611,[22],[12],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/3A4.sdf,CP_125_611,[]
"[1, 2, 22, 23]",single_exact,"Obach et al.,Drug Metab. Pharma.,22,336,2007",,dup_ad21db52d039980c,partial_agreement_union,tiered_multisite,CP_125_611,[22],[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,IZRHKURJIQCXMT-AEFFLSMTSA-N,[]
"[0, 16]",multi_exact,,,dup_df84623e87d4c3ee,single_source,multi_exact,Fenoldopam,[],[],Rudik_external,/Users/deepika/Desktop/books/enzyme_Software/suppl_info/Rudik_external_dataset/Rudik_external_dataset.sdf,Fenoldopam,[]
"[0, 16, 32]",tiered_multisite,"Zhang et al.,Chem. Res. Toxicol.,18,675,2005",,dup_f80ac9eacc67a9b5,partial_agreement_union,tiered_multisite,serm_I,[0],"[16, 32]",ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/3A4.sdf,serm_I,[]
"[0, 16, 32]",tiered_multisite,"Zhang et al.,Chem. Res. Toxicol.,18,675,2005",,dup_f80ac9eacc67a9b5,partial_agreement_union,tiered_multisite,serm_I,[0],"[16, 32]",CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/3A4.sdf,serm_I,[]
"[0, 16, 31, 32]",multi_exact,"Zhang et al.,Chem. Res. Toxicol.,18,675,2005 PMID: 15833027",,dup_f80ac9eacc67a9b5,partial_agreement_union,tiered_multisite,serm_I,"[0, 16, 32]",[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,TWZNCTCQAGRUGQ-RRPNLBNLSA-N,[]
[7],single_exact,,,dup_75f8c74645574230,single_source,single_exact,dihydropyrrolopyrimidine,[],[],Peng_external,/Users/deepika/Desktop/books/enzyme_Software/suppl_info/Peng_external_dataset/Peng_external_dataset.sdf,dihydropyrrolopyrimidine,[]
[],unknown,"Seaton et al., Carcinogenesis, 1994, 15, 1799-1806 PMID: 7923572",,dup_a85fe822c9e7e635,partial_agreement_union,single_exact,Phenol,[],[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,ISWSIDIOOBJBQZ-UHFFFAOYSA-N,[]
[0],single_exact,,,dup_a85fe822c9e7e635,partial_agreement_union,single_exact,Phenol,[],[],Rudik_external,/Users/deepika/Desktop/books/enzyme_Software/suppl_info/Rudik_external_dataset/Rudik_external_dataset.sdf,Phenol,[]
[5],single_exact,"Ozawa et al.,Xenobiotica,30,1005,2000",10.1080/00498250050200159,dup_88927f31dd2d16dd,exact_agreement,single_exact,o-phenylphenol,[5],[],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/3A4.sdf,o-phenylphenol,[]
[5],single_exact,"Ozawa et al.,Xenobiotica,30,1005,2000",10.1080/00498250050200159,dup_88927f31dd2d16dd,exact_agreement,single_exact,o-phenylphenol,[5],[],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/3A4.sdf,o-phenylphenol,[]
"[10, 13, 14, 20, 21]",multi_exact,"T.M. Bland et al., Biochem. Pharmacol. 2005, 70, 1096-1103
Maurer et al.,Ther. Drug. Monit.,28,447,2006
Zhou, S-F., et al. ""Substrates, inducers, inhibitors and structure-activity relationships of human Cytochrome P450 2C9 and implications in drug development."" Current medicinal chemistry 16.27 (2009): 3480-3675.",,dup_9327d3e087da41da,single_source,multi_exact,VBGLYOIFKLUMQG-UHFFFAOYSA-N,"[13, 14, 20]",[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,VBGLYOIFKLUMQG-UHFFFAOYSA-N,[]
[4],single_exact,"Laurenzana and Owens,Drug Metab. Disp.,25,557,1997",,dup_8a26709567da25de,exact_agreement,single_exact,phencyclidine,[4],[],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/3A4.sdf,phencyclidine,[]
[4],single_exact,"Laurenzana and Owens,Drug Metab. Disp.,25,557,1997",,dup_8a26709567da25de,exact_agreement,single_exact,phencyclidine,[4],[],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/3A4.sdf,phencyclidine,[]
[4],single_exact,"Laurenzana and Owens,Drug Metab. Disp.,25,557,1997 PMID: 9152594",,dup_8a26709567da25de,exact_agreement,single_exact,phencyclidine,[4],[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,JTJMJGYZQZDUJJ-UHFFFAOYSA-N,[]
"[10, 16]",multi_exact,"Niwa et al.,Drug Metab. Disp.,28,1128,2000",,dup_35b4c81f3cdc1cfd,conflict_preserved,multi_exact,cibenzoline,"[10, 16]",[],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/3A4.sdf,cibenzoline,[]
"[10, 16]",multi_exact,"Niwa et al.,Drug Metab. Disp.,28,1128,2000",,dup_35b4c81f3cdc1cfd,conflict_preserved,multi_exact,cibenzoline,"[10, 16]",[],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/3A4.sdf,cibenzoline,[]
"[10, 16]",broad_region,"Niwa et al.,Drug Metab. Disp.,28,1128,2000
Zhou, S-F.; (2016); Cytochrome P450 2D6: Structure, Function, Regulation and Polymorphism; Edited by CRC Press; ISBN 9781466597884 - CAT# KE23693",,dup_35b4c81f3cdc1cfd,conflict_preserved,broad_region,IPOBOOXFSRWSHL-MRXNPFEDSA-N,[],[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,IPOBOOXFSRWSHL-MRXNPFEDSA-N,[]
[2],single_exact,"Stresser et al.,Drug Metab. Disp.,30,845,2002",10.1124/dmd.30.7.845,dup_33ad4e9b2a7ffee7,partial_agreement_union,single_exact,7-benzyloxyquinoline,[2],[],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/3A4.sdf,7-benzyloxyquinoline,[]
[2],single_exact,"Stresser et al.,Drug Metab. Disp.,30,845,2002",10.1124/dmd.30.7.845,dup_33ad4e9b2a7ffee7,partial_agreement_union,single_exact,7-benzyloxyquinoline,[2],[],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/3A4.sdf,7-benzyloxyquinoline,[]
"[0, 2]",single_exact,"Stresser et al.,Drug Metab. Disp.,30,845,2002",,dup_33ad4e9b2a7ffee7,partial_agreement_union,single_exact,7-benzyloxyquinoline,[2],[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,SIDLHXXVIBTSJZ-UHFFFAOYSA-N,[]
"[1, 3, 16, 20, 21, 22, 23]",tiered_multisite,,10.1093/carcin/17.11.2429,dup_da33b679af4b1223,partial_agreement_union,tiered_multisite,dibenzo_a_l_pyrene,"[3, 22, 23]","[1, 16, 20, 21]",ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/3A4.sdf,dibenzo_a_l_pyrene,[]
"[1, 3, 16, 20, 21, 22, 23]",tiered_multisite,,10.1093/carcin/17.11.2429,dup_da33b679af4b1223,partial_agreement_union,tiered_multisite,dibenzo_a_l_pyrene,"[3, 22, 23]","[1, 16, 20, 21]",CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/3A4.sdf,dibenzo_a_l_pyrene,[]
"[1, 3, 16, 20, 21, 22, 23]",single_exact,"Shou, M.; Krausz, K.W.; Gonzalez, F.J.; Gelboin, H.V. Metabolic Activation of the Potent Carcinogen Dibenzo[a,l ]pyrene by Human Recombinant Cytochromes P450, Lung and Liver Microsomes. Carcinogenesis 1996, 17, 2429???2433. PMID: 8968059",,dup_da33b679af4b1223,partial_agreement_union,tiered_multisite,dibenzo_a_l_pyrene,[3],[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,JNTHRSHGARDABO-UHFFFAOYSA-N,[]
"[0, 1, 5, 6, 9, 11, 17]",tiered_multisite,"Bauer et al.,Chem. Res. Toxicol.,8,136,1995",10.1021/tx00043a018,dup_c750f49471c7d77e,partial_agreement_union,tiered_multisite,benzo_a_pyrene,[5],"[0, 1, 6, 9, 11, 17]",ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/3A4.sdf,benzo_a_pyrene,[]
"[0, 1, 5, 6, 9, 11, 17]",tiered_multisite,"Bauer et al.,Chem. Res. Toxicol.,8,136,1995",10.1021/tx00043a018,dup_c750f49471c7d77e,partial_agreement_union,tiered_multisite,benzo_a_pyrene,[5],"[0, 1, 6, 9, 11, 17]",CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/3A4.sdf,benzo_a_pyrene,[]
"[0, 1, 5, 6, 9, 11, 17]",multi_exact,"Bauer et al.,Chem. Res. Toxicol.,8,136,1995 PMID: 7703357",,dup_c750f49471c7d77e,partial_agreement_union,tiered_multisite,benzo_a_pyrene,"[0, 5]",[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,FMMWHPNWAFZXNH-UHFFFAOYSA-N,[]
"[0, 5, 6, 7, 8, 12, 13, 17, 18, 19, 20, 21]",tiered_multisite,,10.1006/abbi.1996.0161,dup_730388ecca40fd3a,conflict_preserved,tiered_multisite,dibenzo_a_h_anthracene,"[0, 5, 6, 17]","[7, 8, 18, 21]",ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/3A4.sdf,dibenzo_a_h_anthracene,"[12, 13, 19, 20]"
"[0, 5, 6, 7, 8, 12, 13, 17, 18, 19, 20, 21]",tiered_multisite,,10.1006/abbi.1996.0161,dup_730388ecca40fd3a,conflict_preserved,tiered_multisite,dibenzo_a_h_anthracene,"[0, 5, 6, 17]","[7, 8, 18, 21]",CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/3A4.sdf,dibenzo_a_h_anthracene,"[12, 13, 19, 20]"
"[0, 5, 6, 7, 8, 12, 13, 17, 18, 19, 20, 21]",broad_region,"Shou, M.G.; Krausz, K.W.; Gonzalez, F.J.; Gelboin, H.V. Metabolic Activation of the Potent Carcinogen Dibenzo[a,h]Anthracene by cDNA-Expresed Human Cytochromes P450. Arch. Biochem. Biophys. 1996, 328, 201-207. PMID: 8638931",,dup_730388ecca40fd3a,conflict_preserved,broad_region,LHRCREOYAASXPZ-UHFFFAOYSA-N,[],[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,LHRCREOYAASXPZ-UHFFFAOYSA-N,[]
"[0, 1, 2, 3, 4, 5, 10, 11, 12, 13]",tiered_multisite,"Shou et al., Canc. Lett. 1994, 83, 305-313",10.1016/0304-3835(94)90334-4,dup_dc1d83453a2ed5da,partial_agreement_union,tiered_multisite,phenanthrene,"[0, 5]","[1, 3, 4, 10]",ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/3A4.sdf,phenanthrene,"[2, 11, 12, 13]"
"[0, 1, 2, 3, 4, 5, 10, 11, 12, 13]",tiered_multisite,"Shou et al., Canc. Lett. 1994, 83, 305-313",10.1016/0304-3835(94)90334-4,dup_dc1d83453a2ed5da,partial_agreement_union,tiered_multisite,phenanthrene,"[0, 5]","[1, 3, 4, 10]",CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/3A4.sdf,phenanthrene,"[2, 11, 12, 13]"
"[0, 1, 2, 3, 4, 5, 10, 11, 12, 13]",multi_exact,"Shou et al., Canc. Lett. 1994, 83, 305-313",,dup_dc1d83453a2ed5da,partial_agreement_union,tiered_multisite,phenanthrene,"[0, 1, 2, 4, 5, 11, 12, 13]",[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,YNPNZTXNASCQKK-UHFFFAOYSA-N,[]
"[0, 3, 4, 10, 11, 12, 13, 17, 18, 19, 20, 21]",tiered_multisite,,,dup_fdb435feda561e58,partial_agreement_union,tiered_multisite,DBAJAC,"[12, 13, 20, 21]","[0, 3, 4, 17]",ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/3A4.sdf,DBAJAC,"[10, 11, 18, 19]"
"[0, 3, 4, 10, 11, 12, 13, 17, 18, 19, 20, 21]",tiered_multisite,,,dup_fdb435feda561e58,partial_agreement_union,tiered_multisite,DBAJAC,"[12, 13, 20, 21]","[0, 3, 4, 17]",CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/3A4.sdf,DBAJAC,"[10, 11, 18, 19]"
"[0, 1, 2, 3, 4, 7, 8, 9, 10, 11, 12, 13, 14, 17, 18, 19, 20, 21]",multi_exact,"Metabolism of Polycyclic Aza-aromatic Carcinogens Catalyzed by Four Expressed Human Cytochromes P450. Cancer Res. 1995, 55, 1052-1059. 
Roberts-Thompson, S.J.; McManus, M.E.; Tukey, R.H.; Gonzales, F.J.; Holder, G.M.",,dup_fdb435feda561e58,partial_agreement_union,tiered_multisite,DBAJAC,"[8, 14]",[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,ANUCHZVCBDOPOX-UHFFFAOYSA-N,[]
"[0, 1, 4, 5]",multi_exact,"Cho et al.,Drug Metab. Disp.,34,176,2006",,dup_4c9438bd037d850d,partial_agreement_union,multi_exact,naphthalene,"[0, 1, 4, 5]",[],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/3A4.sdf,naphthalene,[]
"[0, 1, 4, 5]",multi_exact,"Cho et al.,Drug Metab. Disp.,34,176,2006",,dup_4c9438bd037d850d,partial_agreement_union,multi_exact,naphthalene,"[0, 1, 4, 5]",[],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/3A4.sdf,naphthalene,[]
"[0, 1, 3, 4, 5, 6, 7, 8]",multi_exact,"Cho et al.,Drug Metab. Disp.,34,176,2006 PMID: 16243959",,dup_4c9438bd037d850d,partial_agreement_union,multi_exact,naphthalene,"[0, 1, 3, 4, 5, 6, 7, 8]",[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,UFWIBTONFRDIAS-UHFFFAOYSA-N,[]
[2],single_exact,"Dowers et al.,Drug Metab. Disp.,32,328,2004",,dup_33f239015c05fbd9,exact_agreement,single_exact,isoquinoline,[2],[],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/3A4.sdf,isoquinoline,[]
[2],single_exact,"Dowers et al.,Drug Metab. Disp.,32,328,2004",,dup_33f239015c05fbd9,exact_agreement,single_exact,isoquinoline,[2],[],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/3A4.sdf,isoquinoline,[]
[2],single_exact,"Dowers et al.,Drug Metab. Disp.,32,328,2004 PMID: 14977867",,dup_33f239015c05fbd9,exact_agreement,single_exact,isoquinoline,[2],[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,AWJUIBRHMBBTKR-UHFFFAOYSA-N,[]
"[1, 2, 5, 6, 9]",tiered_multisite,"Dowers et al.,Drug Metab. Disp.,32,328,2004",,dup_67f5b964cb7890d6,partial_agreement_union,tiered_multisite,quinoline,[9],"[5, 6]",ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/3A4.sdf,quinoline,"[1, 2]"
